gigtrust_id,grs,grs_band,engine_amount,engine_rate,sanctioned_amount,approved,defaulted
GT-MHD-2401-AYTA3-6,776,RELIABLE,31000,0.214,30600.0,1,0
GT-KLD-2104-XN3BD-V,733,RELIABLE,26500,0.2242,25500.0,1,0
GT-KLF-2301-1RTAP-E,821,STRONG,41500,0.1761,29300.0,1,0
GT-UPH-2208-N8YPF-U,835,STRONG,52500,0.1741,61100.0,1,0
GT-MHD-2110-AAZVB-J,735,RELIABLE,23000,0.2236,15700.0,1,0
GT-TGF-2102-AH00G-P,632,EMERGING,7000,0.3,0.0,0,1
GT-TNF-2309-KGRWP-J,800,STRONG,51000,0.1795,46400.0,1,0
GT-MHF-2105-MDM7P-7,781,RELIABLE,29500,0.213,29700.0,1,1
GT-RJR-2110-995PC-R,762,RELIABLE,31000,0.217,30100.0,1,0
GT-TGH-2204-PP1B6-O,836,STRONG,63500,0.174,59000.0,1,0
GT-GJR-2111-X9WYH-M,704,RELIABLE,20500,0.2328,20500.0,1,1
GT-GJW-2302-XPEYG-3,909,PRIME,105000,0.1462,146600.0,1,0
GT-TND-2109-7Q99Z-8,714,RELIABLE,27000,0.2296,0.0,0,0
GT-TNW-2202-RAWDR-7,808,STRONG,55500,0.1782,60300.0,1,0
GT-KLH-2305-GN5X3-H,628,EMERGING,9000,0.3,0.0,0,0
GT-RJC-2202-W0NHM-P,669,RELIABLE,24000,0.2454,24000.0,1,0
GT-WBD-2112-NPYYT-B,890,STRONG,74000,0.1679,83000.0,1,0
GT-WBC-2108-9VEKR-I,775,RELIABLE,28500,0.2142,17200.0,1,0
GT-KAD-2301-QYE7N-J,799,RELIABLE,27500,0.2097,24000.0,1,0
GT-DLF-2307-P4KSV-D,600,EMERGING,17500,0.3,0.0,0,0
GT-KAR-2305-BQB81-I,773,RELIABLE,30500,0.2146,27300.0,1,0
GT-RJF-2204-728HG-5,853,STRONG,58000,0.1718,61400.0,1,0
GT-KLR-2212-DAD4M-2,712,RELIABLE,39500,0.2302,41700.0,1,1
GT-MHD-2203-HKGGS-C,620,EMERGING,8500,0.3,0.0,0,1
GT-DLD-2211-XQ2WF-C,665,RELIABLE,15000,0.247,0.0,0,0
GT-TND-2207-SVKQR-9,811,STRONG,54500,0.1777,49800.0,1,0
GT-RJR-2104-JBDQ0-9,749,RELIABLE,36500,0.22,40200.0,1,1
GT-TGC-2301-GQEPV-U,628,EMERGING,8500,0.3,9800.0,1,0
GT-KAW-2106-VRF72-Z,728,RELIABLE,22000,0.2256,0.0,0,0
GT-WBW-2307-K8PJ6-I,725,RELIABLE,24000,0.2264,0.0,0,0
GT-MHW-2303-4CEF2-C,703,RELIABLE,24000,0.2331,22100.0,1,0
GT-GJR-2303-ZDKRZ-6,600,EMERGING,8500,0.3,7400.0,1,1
GT-RJR-2212-7VBV2-8,693,RELIABLE,28500,0.2364,27700.0,1,1
GT-KAR-2103-F60RQ-M,600,EMERGING,17500,0.3,0.0,0,1
GT-KLD-2104-98Y75-G,801,STRONG,42500,0.1794,50400.0,1,0
GT-GJF-2109-HD688-A,818,STRONG,43500,0.1766,48500.0,1,0
GT-KAW-2403-BB6A6-R,723,RELIABLE,28500,0.2269,27600.0,1,1
GT-DLF-2307-9S1SW-N,769,RELIABLE,37000,0.2155,38000.0,1,0
GT-MHW-2210-CKYY1-4,732,RELIABLE,30000,0.2244,28700.0,1,0
GT-RJD-2106-2V710-1,675,RELIABLE,24000,0.243,20000.0,1,1
GT-UPW-2107-Q51ZG-X,633,EMERGING,8500,0.3,0.0,0,1
GT-TND-2309-8PE67-J,717,RELIABLE,32500,0.2287,22100.0,1,0
GT-WBC-2303-PCEV3-9,689,RELIABLE,25000,0.2379,22500.0,1,0
GT-TND-2104-VQ00F-W,664,RELIABLE,20000,0.2474,21800.0,1,0
GT-TGR-2208-E38D6-3,834,STRONG,41500,0.1743,36300.0,1,0
GT-GJR-2305-HNH7Q-4,765,RELIABLE,34500,0.2164,32200.0,1,1
GT-MHD-2302-7HA75-V,641,EMERGING,10000,0.2975,7900.0,1,0
GT-UPR-2401-ABDZ5-U,727,RELIABLE,29000,0.2258,33800.0,1,0
GT-KLD-2205-FDXJD-7,600,EMERGING,16000,0.3,0.0,0,1
GT-KLR-2104-AN72X-O,760,RELIABLE,27000,0.2175,28800.0,1,0
GT-MHC-2109-TVM96-B,600,EMERGING,12000,0.3,12400.0,1,0
GT-TGD-2212-QFCVE-E,662,RELIABLE,18000,0.2482,0.0,0,1
GT-DLR-2302-WM393-D,600,EMERGING,12000,0.3,12300.0,1,1
GT-GJC-2311-A0K4G-3,727,RELIABLE,22000,0.2258,16500.0,1,0
GT-TNR-2210-QXXH3-Y,814,STRONG,50000,0.1772,49800.0,1,0
GT-TNW-2103-6VXNX-5,566,EMERGING,6500,0.3,0.0,0,1
GT-MHR-2109-RM1CZ-Q,783,RELIABLE,31000,0.2127,27600.0,1,0
GT-WBR-2307-3EKRY-X,807,STRONG,48500,0.1783,52500.0,1,0
GT-WBD-2102-118S4-C,600,EMERGING,12000,0.3,11000.0,1,1
GT-WBD-2106-8TQMS-U,815,STRONG,49500,0.1771,36600.0,1,1
GT-TNF-2208-XGESS-K,600,EMERGING,17500,0.3,20300.0,1,0
GT-UPW-2311-1QA8P-J,758,RELIABLE,31500,0.2179,32700.0,1,1
GT-GJD-2102-R604M-S,673,RELIABLE,22000,0.2438,23300.0,1,0
GT-MHC-2210-VX712-M,524,EMERGING,8500,0.3,7500.0,1,1
GT-TNR-2209-ZFY6J-3,600,EMERGING,21000,0.3,22500.0,1,0
GT-GJR-2402-AQZ1X-8,697,RELIABLE,28000,0.235,29300.0,1,0
GT-MHC-2404-9YMQD-K,762,RELIABLE,30000,0.217,30900.0,1,0
GT-TNC-2110-YBHHG-R,648,EMERGING,7500,0.2943,6600.0,1,0
GT-RJR-2301-BVWGE-M,686,RELIABLE,18500,0.2389,15700.0,1,1
GT-TGD-2211-DEXKA-J,778,RELIABLE,27000,0.2136,25300.0,1,0
GT-WBD-2206-TN0CZ-5,688,RELIABLE,25000,0.2382,0.0,0,0
GT-GJD-2202-B02JG-O,793,RELIABLE,35500,0.2107,33200.0,1,1
GT-TNW-2403-ZBQPH-8,793,RELIABLE,28000,0.2107,26000.0,1,0
GT-RJD-2308-HX05Y-E,821,STRONG,50500,0.1761,57900.0,1,0
GT-KAF-2109-6JGFK-P,747,RELIABLE,23000,0.2205,28000.0,1,0
GT-TGD-2404-B2DBT-7,851,STRONG,65500,0.172,49800.0,1,0
GT-WBR-2402-W1KZE-O,648,EMERGING,10500,0.2943,11100.0,1,0
GT-DLR-2401-HT2QB-6,722,RELIABLE,22000,0.2272,22600.0,1,1
GT-UPR-2204-E5YPQ-N,866,STRONG,88500,0.1703,81400.0,1,0
GT-KAR-2103-FR3FB-2,884,STRONG,61500,0.1684,74400.0,1,0
GT-GJH-2106-CZ77G-I,623,EMERGING,8000,0.3,0.0,0,0
GT-GJC-2306-QQ6K8-6,748,RELIABLE,26000,0.2203,27000.0,1,0
GT-UPF-2208-KCZS4-F,870,STRONG,48500,0.1699,49800.0,1,0
GT-DLD-2312-TSCV0-R,600,EMERGING,19500,0.3,18300.0,1,0
GT-MHC-2112-6Z8HP-5,745,RELIABLE,32500,0.2211,32700.0,1,0
GT-WBC-2203-KARST-H,787,RELIABLE,48000,0.2119,57800.0,1,0
GT-KLC-2207-5ZDE9-M,693,RELIABLE,24000,0.2364,21300.0,1,1
GT-UPR-2108-TTS4V-O,766,RELIABLE,25500,0.2161,32800.0,1,0
GT-DLD-2306-5S9JB-Y,735,RELIABLE,28000,0.2236,24500.0,1,0
GT-TGW-2101-8KAPG-1,680,RELIABLE,32500,0.2411,32200.0,1,1
GT-DLR-2205-H9Q6D-R,600,EMERGING,17500,0.3,16300.0,1,0
GT-UPR-2203-HVJRP-M,690,RELIABLE,27000,0.2375,25400.0,1,0
GT-WBR-2310-D7XW7-D,600,EMERGING,22500,0.3,22100.0,1,0
GT-TGR-2311-VXWKB-K,939,PRIME,137000,0.1441,113900.0,1,0
GT-KAD-2208-BA769-4,593,EMERGING,6000,0.3,0.0,0,0
GT-GJF-2211-0HS7X-M,748,RELIABLE,26500,0.2203,28600.0,1,0
GT-TGF-2203-QADEF-V,665,RELIABLE,16500,0.247,0.0,0,1
GT-KAR-2303-87G13-2,766,RELIABLE,26500,0.2161,27400.0,1,0
GT-MHD-2403-9K1Q1-T,761,RELIABLE,22000,0.2173,14100.0,1,0
GT-UPH-2309-AH1K2-0,812,STRONG,79500,0.1775,91900.0,1,0
GT-UPR-2106-MQEYH-Z,863,STRONG,56000,0.1707,50800.0,1,0
GT-TGR-2207-YK8DE-2,773,RELIABLE,29500,0.2146,33600.0,1,0
GT-UPR-2208-D8HNP-L,842,STRONG,56500,0.1732,59800.0,1,0
GT-UPR-2401-T4RJN-K,627,EMERGING,8000,0.3,0.0,0,1
GT-GJF-2101-X8H9K-E,888,STRONG,65500,0.1681,52500.0,1,0
GT-DLD-2204-2AKF3-M,796,RELIABLE,28000,0.2102,21600.0,1,0
GT-TGC-2204-KD4G4-8,826,STRONG,69500,0.1754,69300.0,1,0
GT-RJD-2212-F3NRQ-0,626,EMERGING,8500,0.3,0.0,0,0
GT-TNH-2101-GD1V7-M,698,RELIABLE,20500,0.2347,0.0,0,0
GT-GJF-2205-Y5BG0-K,740,RELIABLE,27000,0.2223,28300.0,1,0
GT-RJD-2205-EC2QZ-I,724,RELIABLE,31000,0.2266,41100.0,1,0
GT-WBR-2103-VD471-V,750,RELIABLE,25000,0.2198,0.0,0,0
GT-WBD-2402-2M04B-C,858,STRONG,57500,0.1712,64500.0,1,0
GT-MHH-2205-G0SN3-B,591,EMERGING,9500,0.3,0.0,0,1
GT-TGW-2306-AW78F-3,832,STRONG,54500,0.1746,43900.0,1,0
GT-KAR-2210-T54NE-F,770,RELIABLE,32000,0.2153,29100.0,1,0
GT-MHR-2401-1S5FT-7,738,RELIABLE,23500,0.2229,22100.0,1,0
GT-WBH-2210-YX6VC-1,639,EMERGING,10500,0.2985,11700.0,1,1
GT-DLF-2312-6F8XJ-G,810,STRONG,38500,0.1779,35500.0,1,0
GT-TNR-2103-K90RB-3,572,EMERGING,5500,0.3,0.0,0,1
GT-TNR-2304-FE91T-D,760,RELIABLE,30000,0.2175,0.0,0,0
GT-TGD-2101-8S0Z9-0,600,EMERGING,8500,0.3,9400.0,1,1
GT-GJF-2202-2GPXX-0,784,RELIABLE,50000,0.2125,40900.0,1,0
GT-TGF-2203-4KVS7-V,783,RELIABLE,33000,0.2127,35600.0,1,0
GT-RJC-2111-0G3A4-F,844,STRONG,72500,0.1729,74200.0,1,0
GT-TGR-2109-8HYRM-9,747,RELIABLE,28500,0.2205,28900.0,1,0
GT-KLF-2304-QEFBY-J,717,RELIABLE,24000,0.2287,23300.0,1,1
GT-KLR-2109-VX4FT-3,784,RELIABLE,44000,0.2125,38300.0,1,0
GT-TGW-2112-SKD2X-B,860,STRONG,61000,0.171,58800.0,1,0
GT-UPR-2108-8CZWE-5,775,RELIABLE,36000,0.2142,30000.0,1,0
GT-TGC-2401-GF3HX-U,700,RELIABLE,34500,0.2341,41100.0,1,0
GT-RJD-2111-9WW39-Q,738,RELIABLE,24500,0.2229,29000.0,1,1
GT-UPF-2112-7DBP3-S,520,EMERGING,9000,0.3,0.0,0,1
GT-TNC-2206-YJPF3-P,803,STRONG,49000,0.179,60300.0,1,0
GT-TNW-2210-AD6ER-J,615,EMERGING,8000,0.3,0.0,0,0
GT-RJR-2208-HTW1A-T,818,STRONG,54000,0.1766,0.0,0,0
GT-WBF-2302-FFGNV-8,766,RELIABLE,28000,0.2161,28300.0,1,0
GT-GJD-2401-ZEMBJ-S,955,PRIME,132000,0.143,118500.0,1,0
GT-GJD-2306-MCMCC-U,706,RELIABLE,22500,0.2321,24600.0,1,1
GT-MHW-2307-R0C3Z-U,747,RELIABLE,32000,0.2205,28400.0,1,0
GT-DLW-2108-2A897-N,922,PRIME,94000,0.1452,98500.0,1,0
GT-KLD-2311-HCNRN-W,824,STRONG,57000,0.1757,57600.0,1,0
GT-DLH-2211-9ZVC7-P,680,RELIABLE,27000,0.2411,31200.0,1,1
GT-RJR-2210-EQ2G7-O,777,RELIABLE,25500,0.2139,24900.0,1,0
GT-TNC-2307-Q1DM2-5,750,RELIABLE,26000,0.2198,30700.0,1,0
GT-RJW-2105-8227Y-7,600,EMERGING,21500,0.3,0.0,0,0
GT-WBC-2108-N8MM5-2,707,RELIABLE,24500,0.2318,19500.0,1,0
GT-KAW-2110-3PQRC-Z,765,RELIABLE,29500,0.2164,26300.0,1,1
GT-DLH-2209-663CF-N,628,EMERGING,11000,0.3,10100.0,1,1
GT-KLF-2112-FFQ5T-0,776,RELIABLE,25000,0.214,30200.0,1,0
GT-DLD-2107-C1P3E-P,744,RELIABLE,38500,0.2213,35400.0,1,0
GT-DLR-2210-A61S5-K,721,RELIABLE,23500,0.2275,21300.0,1,0
GT-MHW-2401-K4DM9-5,570,EMERGING,7000,0.3,0.0,0,1
GT-GJD-2301-QR1EN-U,819,STRONG,65000,0.1764,60800.0,1,0
GT-RJC-2301-F05XG-M,796,RELIABLE,36500,0.2102,37700.0,1,1
GT-KLD-2105-MK2FJ-4,736,RELIABLE,20500,0.2233,22100.0,1,0
GT-RJC-2202-T0VDG-W,600,EMERGING,14000,0.3,14700.0,1,0
GT-RJR-2305-8PZ40-S,655,RELIABLE,18500,0.2512,0.0,0,0
GT-KLC-2102-E7236-5,600,EMERGING,10500,0.3,8700.0,1,1
GT-WBH-2108-QHX66-A,731,RELIABLE,28000,0.2247,28300.0,1,1
GT-RJR-2304-Z03Q2-2,837,STRONG,59000,0.1738,49900.0,1,0
GT-GJF-2201-91GSA-1,745,RELIABLE,27500,0.2211,26000.0,1,0
GT-MHD-2307-XWVE8-A,792,RELIABLE,25000,0.211,25500.0,1,0
GT-KAW-2306-AST72-A,712,RELIABLE,18500,0.2302,15500.0,1,0
GT-KAW-2206-NA679-Z,768,RELIABLE,34000,0.2157,33600.0,1,0
GT-TND-2112-G8M1Y-W,763,RELIABLE,33000,0.2168,41000.0,1,0
GT-TGD-2101-J967C-6,821,STRONG,49500,0.1761,52200.0,1,0
GT-GJR-2111-3K49P-T,710,RELIABLE,26500,0.2308,30000.0,1,0
GT-WBD-2205-P89ZK-I,600,EMERGING,7500,0.3,0.0,0,1
GT-TNW-2210-CYWFD-5,692,RELIABLE,17500,0.2368,17300.0,1,0
GT-UPD-2112-1PWR8-B,600,EMERGING,16000,0.3,11500.0,1,0
GT-RJH-2306-9PNNW-B,520,EMERGING,10500,0.3,0.0,0,1
GT-DLH-2205-5TTKW-I,798,RELIABLE,38000,0.2099,38200.0,1,1
GT-DLC-2109-8H8HT-6,702,RELIABLE,23500,0.2334,24500.0,1,0
GT-KLF-2102-XGRAY-J,922,PRIME,98000,0.1452,120500.0,1,0
GT-KLD-2403-V1PZM-3,635,EMERGING,9500,0.3,10000.0,1,0
GT-TNW-2108-CYHHA-Z,757,RELIABLE,26500,0.2182,26300.0,1,0
GT-WBF-2101-XEFHN-Z,647,EMERGING,9500,0.2948,0.0,0,1
GT-WBH-2310-68QDM-2,671,RELIABLE,24000,0.2446,0.0,0,0
GT-GJR-2201-CZCJH-O,776,RELIABLE,24500,0.214,21800.0,1,0
GT-RJD-2304-1S62R-O,608,EMERGING,11000,0.3,0.0,0,1
GT-MHH-2308-3VY9R-R,729,RELIABLE,21500,0.2253,0.0,0,0
GT-WBW-2109-XYDR9-D,932,PRIME,95000,0.1445,99500.0,1,0
GT-DLD-2211-91KQC-P,600,EMERGING,18000,0.3,14700.0,1,0
GT-UPW-2111-QQHAT-I,802,STRONG,68500,0.1792,67300.0,1,0
GT-WBD-2203-2756S-H,849,STRONG,55000,0.1723,47500.0,1,0
GT-UPR-2110-8SVFH-E,730,RELIABLE,31000,0.225,30600.0,1,0
GT-KLR-2302-QJ19H-X,747,RELIABLE,31000,0.2205,26500.0,1,0
GT-UPR-2307-94YPJ-8,578,EMERGING,6500,0.3,0.0,0,1
GT-RJD-2402-4ECKB-0,811,STRONG,51500,0.1777,35800.0,1,0
GT-RJD-2207-TS100-W,783,RELIABLE,27000,0.2127,29500.0,1,0
GT-GJR-2110-0S94F-8,657,RELIABLE,16000,0.2503,17900.0,1,0
GT-TND-2401-6ZPRD-0,520,EMERGING,17000,0.3,0.0,0,0
GT-TNR-2109-4MTB3-Q,696,RELIABLE,26000,0.2354,28700.0,1,1
GT-TNR-2112-0C2XZ-H,720,RELIABLE,20500,0.2278,19000.0,1,0
GT-GJF-2103-FSGCH-Z,801,STRONG,46000,0.1794,45800.0,1,1
GT-RJF-2311-XD5HP-0,600,EMERGING,9500,0.3,0.0,0,0
GT-TND-2212-A4S9P-9,831,STRONG,48500,0.1747,56200.0,1,0
GT-WBD-2106-P1YZH-H,602,EMERGING,8500,0.3,0.0,0,1
GT-TGW-2101-YK3KD-9,743,RELIABLE,28500,0.2215,0.0,0,1
GT-GJC-2311-ZVDV7-Z,894,STRONG,66000,0.1675,46400.0,1,0
GT-RJH-2110-PCZR8-I,815,STRONG,50500,0.1771,52800.0,1,0
GT-TGH-2112-JPNAM-W,750,RELIABLE,39000,0.2198,43800.0,1,0
GT-TNF-2304-8DPG5-5,672,RELIABLE,24000,0.2442,0.0,0,1
GT-DLC-2204-PEHFF-R,729,RELIABLE,27500,0.2253,30300.0,1,0
GT-TGR-2110-475W8-9,759,RELIABLE,32000,0.2177,31700.0,1,0
GT-TGW-2207-RVRER-5,733,RELIABLE,31500,0.2242,31300.0,1,0
GT-MHH-2204-1GQWA-7,692,RELIABLE,28000,0.2368,24500.0,1,1
GT-KLW-2306-S6PY9-B,749,RELIABLE,31500,0.22,27700.0,1,0
GT-RJR-2102-3PW6A-R,751,RELIABLE,29500,0.2196,21400.0,1,0
GT-DLR-2104-KDAJW-Z,707,RELIABLE,17000,0.2318,18300.0,1,1
GT-KLD-2310-RZ8X9-7,719,RELIABLE,26500,0.2281,27400.0,1,0
GT-DLR-2301-SP1CW-X,841,STRONG,53000,0.1733,53500.0,1,0
GT-TGW-2206-9RJD7-X,645,EMERGING,9500,0.2957,9900.0,1,1
GT-MHF-2303-M6VR0-R,734,RELIABLE,29500,0.2239,25900.0,1,0
GT-GJD-2310-ZX9BZ-4,714,RELIABLE,22500,0.2296,24300.0,1,1
GT-TGF-2207-0H0KC-R,780,RELIABLE,24000,0.2133,20900.0,1,0
GT-DLR-2309-ZKTC0-O,712,RELIABLE,25000,0.2302,24900.0,1,0
GT-DLR-2104-J90VP-R,889,STRONG,56000,0.168,49000.0,1,0
GT-KLR-2403-MTPKY-6,787,RELIABLE,33500,0.2119,32600.0,1,0
GT-GJR-2311-87NHX-3,636,EMERGING,12500,0.2999,13600.0,1,0
GT-MHW-2112-WFQRC-4,680,RELIABLE,44000,0.2411,35300.0,1,0
GT-MHW-2110-63QXQ-0,600,EMERGING,15000,0.3,16900.0,1,0
GT-KAW-2103-8KEKE-L,520,EMERGING,14500,0.3,0.0,0,1
GT-DLR-2401-MXBYG-R,807,STRONG,41000,0.1783,38500.0,1,0
GT-UPF-2103-460CV-K,681,RELIABLE,26000,0.2407,0.0,0,0
GT-KAD-2202-C4GVP-A,600,EMERGING,19500,0.3,18500.0,1,0
GT-DLR-2308-0RAGM-7,685,RELIABLE,25000,0.2393,24700.0,1,0
GT-KAF-2310-HH6GF-4,692,RELIABLE,21500,0.2368,22100.0,1,0
GT-GJF-2206-RT5CN-E,667,RELIABLE,18000,0.2462,0.0,0,1
GT-RJC-2212-VZHVA-E,715,RELIABLE,30500,0.2293,28800.0,1,0
GT-WBD-2109-2727K-X,852,STRONG,76500,0.1719,81300.0,1,0
GT-KLC-2306-MQ4DW-4,843,STRONG,57500,0.1731,43100.0,1,0
GT-GJD-2207-T5M21-J,900,PRIME,88500,0.147,73200.0,1,0
GT-UPR-2209-7CXNY-D,910,PRIME,79000,0.1462,86400.0,1,0
GT-TNW-2310-SQXN4-N,718,RELIABLE,21500,0.2284,21200.0,1,1
GT-RJW-2204-AMTNB-V,766,RELIABLE,29000,0.2161,24300.0,1,0
GT-GJC-2312-8V36W-B,667,RELIABLE,19500,0.2462,0.0,0,1
GT-KAW-2310-27H05-5,690,RELIABLE,18500,0.2375,0.0,0,1
GT-KAD-2208-KNSVH-W,724,RELIABLE,27000,0.2266,28800.0,1,0
GT-RJH-2109-MBXG2-9,663,RELIABLE,26500,0.2478,31500.0,1,1
GT-DLH-2312-ASG47-V,691,RELIABLE,27000,0.2371,28500.0,1,1
GT-TGR-2209-G9KZD-3,728,RELIABLE,18500,0.2256,20600.0,1,0
GT-UPD-2209-TATY8-Y,620,EMERGING,8500,0.3,0.0,0,1
GT-UPD-2101-HFDM2-C,802,STRONG,52500,0.1792,50500.0,1,0
GT-KAW-2403-V1GPM-0,710,RELIABLE,24500,0.2308,0.0,0,0
GT-GJH-2301-F9MGJ-U,925,PRIME,103000,0.145,109500.0,1,0
GT-KLW-2102-W2QC1-D,698,RELIABLE,21500,0.2347,22300.0,1,1
GT-TNR-2204-WXH4Y-3,806,STRONG,39000,0.1785,46600.0,1,0
GT-WBD-2303-54Q2K-Q,630,EMERGING,14500,0.3,0.0,0,1
GT-DLR-2310-APVPT-1,881,STRONG,53500,0.1687,45800.0,1,0
GT-UPR-2401-8P2DB-G,848,STRONG,49000,0.1725,47600.0,1,0
GT-MHD-2204-KY7X8-W,759,RELIABLE,26500,0.2177,22500.0,1,0
GT-WBD-2103-B49N5-P,625,EMERGING,11000,0.3,10300.0,1,1
GT-TGD-2202-E9R59-G,785,RELIABLE,29000,0.2122,27900.0,1,1
GT-GJD-2402-BFXS5-T,676,RELIABLE,24500,0.2427,32100.0,1,1
GT-TGW-2209-KVX4K-T,832,STRONG,54000,0.1746,59700.0,1,0
GT-KLR-2202-CSMF4-V,788,RELIABLE,36000,0.2117,24900.0,1,0
GT-KLR-2106-MGN3S-G,777,RELIABLE,29000,0.2139,19100.0,1,1
GT-DLF-2403-Y4J2D-R,616,EMERGING,10000,0.3,0.0,0,1
GT-KAH-2103-PD7CS-1,712,RELIABLE,29000,0.2302,28300.0,1,1
GT-TGW-2404-WHB9S-A,773,RELIABLE,32500,0.2146,33300.0,1,0
GT-WBF-2212-BWM4K-Q,842,STRONG,73500,0.1732,69400.0,1,1
GT-UPW-2212-GW9QF-O,828,STRONG,61000,0.1751,60500.0,1,0
GT-WBF-2109-HV5SX-W,588,EMERGING,10000,0.3,9700.0,1,1
GT-WBF-2403-HXYWX-6,764,RELIABLE,34500,0.2166,38000.0,1,0
GT-KAR-2202-QXP73-O,855,STRONG,69000,0.1716,64000.0,1,0
GT-UPR-2210-6A98J-A,648,EMERGING,10500,0.2943,0.0,0,1
GT-TNR-2209-3Q20G-R,754,RELIABLE,28000,0.2188,29100.0,1,0
GT-TNR-2209-21FXH-T,600,EMERGING,17500,0.3,18000.0,1,0
GT-TGD-2209-EJA19-2,759,RELIABLE,30500,0.2177,33200.0,1,0
GT-KAR-2103-QCVPJ-I,586,EMERGING,7500,0.3,5100.0,1,0
GT-TGR-2201-WG0HW-R,684,RELIABLE,22500,0.2397,0.0,0,1
GT-TNR-2206-Q3356-J,711,RELIABLE,18000,0.2305,0.0,0,0
GT-DLR-2308-Y3TG2-0,753,RELIABLE,33500,0.2191,38800.0,1,0
GT-DLD-2202-231CC-J,723,RELIABLE,31000,0.2269,31400.0,1,0
GT-KAD-2306-QC7BA-1,692,RELIABLE,18500,0.2368,17000.0,1,0
GT-RJR-2101-W5BW1-O,729,RELIABLE,25000,0.2253,24700.0,1,0
GT-DLF-2404-0JW5R-M,792,RELIABLE,36500,0.211,41100.0,1,0
GT-RJD-2110-HBSHM-Z,724,RELIABLE,27500,0.2266,30700.0,1,0
GT-RJD-2202-M5RST-6,738,RELIABLE,24500,0.2229,27500.0,1,0
GT-TGD-2204-TK1H2-R,600,EMERGING,19000,0.3,14200.0,1,0
GT-RJR-2208-QVHKS-J,637,EMERGING,8500,0.2995,0.0,0,1
GT-DLD-2201-HPKE6-B,826,STRONG,56500,0.1754,44800.0,1,0
GT-MHR-2108-ZSGVR-8,726,RELIABLE,21500,0.2261,19400.0,1,0
GT-RJR-2105-YNJBA-K,732,RELIABLE,29000,0.2244,21400.0,1,0
GT-GJH-2308-7CA5Q-M,806,STRONG,39000,0.1785,47000.0,1,0
GT-GJF-2201-T3XNX-P,602,EMERGING,7000,0.3,0.0,0,1
GT-KLD-2309-1MQWN-1,578,EMERGING,7000,0.3,7900.0,1,1
GT-KAR-2311-VT45N-K,772,RELIABLE,32500,0.2149,34500.0,1,0
GT-MHW-2302-4A8ZP-W,790,RELIABLE,29000,0.2113,30200.0,1,0
GT-KLD-2106-YPPZY-L,759,RELIABLE,28000,0.2177,33600.0,1,0
GT-MHC-2112-8RZJ9-L,693,RELIABLE,28500,0.2364,22400.0,1,0
GT-TGR-2306-4JS27-C,833,STRONG,49000,0.1744,49400.0,1,0
GT-KAD-2203-YNFA7-5,829,STRONG,63000,0.175,49200.0,1,0
GT-TND-2208-M26A6-T,755,RELIABLE,27500,0.2186,30400.0,1,0
GT-MHC-2306-7QHJ7-P,749,RELIABLE,37000,0.22,42200.0,1,1
GT-DLH-2310-P0KN3-A,580,EMERGING,10000,0.3,9700.0,1,1
GT-RJC-2107-8GR2B-C,861,STRONG,65000,0.1709,55000.0,1,1
GT-DLD-2101-F14PJ-Z,894,STRONG,63000,0.1675,66000.0,1,0
GT-RJW-2106-C5XZB-N,815,STRONG,59500,0.1771,47200.0,1,0
GT-RJD-2212-KMAXQ-R,659,RELIABLE,23000,0.2495,19200.0,1,0
GT-WBR-2211-EFEKB-A,772,RELIABLE,26500,0.2149,27100.0,1,0
GT-WBF-2112-3Z921-0,825,STRONG,52000,0.1755,60100.0,1,0
GT-TNH-2104-B2F6M-6,911,PRIME,88500,0.1461,85400.0,1,0
GT-GJR-2101-1HV4F-9,678,RELIABLE,18000,0.2419,18500.0,1,0
GT-RJR-2401-TPSX4-1,753,RELIABLE,37500,0.2191,30900.0,1,1
GT-RJD-2306-PQ91T-2,784,RELIABLE,40000,0.2125,39300.0,1,0
GT-MHR-2402-0WB2X-X,779,RELIABLE,38000,0.2134,33900.0,1,1
GT-GJD-2208-1GZY0-8,715,RELIABLE,26000,0.2293,25200.0,1,0
GT-MHC-2103-BR1PS-4,772,RELIABLE,23500,0.2149,20800.0,1,0
GT-TGD-2312-JFVCM-Q,812,STRONG,56000,0.1775,72700.0,1,0
GT-KAF-2112-AKCX6-4,794,RELIABLE,30500,0.2106,35000.0,1,0
GT-WBD-2302-F3RMD-1,749,RELIABLE,38000,0.22,31900.0,1,0
GT-RJR-2308-K3CZ8-M,742,RELIABLE,32000,0.2218,26000.0,1,0
GT-RJD-2205-CH5RW-G,894,STRONG,93000,0.1675,120500.0,1,0
GT-UPR-2212-2G7MV-C,717,RELIABLE,27500,0.2287,28900.0,1,0
GT-WBR-2305-VBE8G-E,753,RELIABLE,25500,0.2191,28200.0,1,1
GT-GJF-2310-HSHEY-R,753,RELIABLE,29500,0.2191,0.0,0,1
GT-KAH-2109-N9VK3-X,848,STRONG,75500,0.1725,79700.0,1,0
GT-UPD-2303-FX33N-Q,626,EMERGING,11000,0.3,0.0,0,0
GT-GJF-2111-W2163-I,671,RELIABLE,17000,0.2446,21400.0,1,1
GT-MHC-2305-6VMDH-Y,610,EMERGING,9500,0.3,7000.0,1,1
GT-GJD-2102-SFEGF-S,762,RELIABLE,36000,0.217,36400.0,1,0
GT-TNC-2402-8BB96-9,645,EMERGING,12000,0.2957,0.0,0,1
GT-WBH-2310-WPVV5-B,728,RELIABLE,20000,0.2256,20300.0,1,0
